SeqID,SampleType,NewDate,Library,bioproject_accession,organism,env_broad_scale,env_local_scale,env_medium,host,lat_lon,taxonomy,isolate,catsite
oro160510,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160510,USA: Brown Lane Hollis NH
oro160511,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160511,USA: Brown Lane Hollis NH
oro160512,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160512,USA: Brown Lane Hollis NH
oro160513,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160513,USA: Brown Lane Hollis NH
oro160514,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160514,USA: Brown Lane Hollis NH
oro160515,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160515,USA: Brown Lane Hollis NH
oro160516,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160516,USA: Brown Lane Hollis NH
oro160517,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160517,USA: Brown Lane Hollis NH
oro160518,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160518,USA: Brown Lane Hollis NH
oro160519,sample,2016-07-03,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160519,USA: Brown Lane Hollis NH
oro160520,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160520,USA: Brown Lane Hollis NH
oro160521,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160521,USA: Brown Lane Hollis NH
oro160522,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160522,USA: Brown Lane Hollis NH
oro160523,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160523,USA: Brown Lane Hollis NH
oro160524,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160524,USA: Brown Lane Hollis NH
oro160525,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160525,USA: Brown Lane Hollis NH
oro160526,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160526,USA: Brown Lane Hollis NH
oro160527,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160527,USA: Brown Lane Hollis NH
oro160528,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160528,USA: Brown Lane Hollis NH
oro160529,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160529,USA: Brown Lane Hollis NH
oro160530,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160530,USA: Brown Lane Hollis NH
oro160531,sample,2016-07-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160531,USA: Brown Lane Hollis NH
oro160534,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160534,USA: Maple Hill Hollis NH
oro160535,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160535,USA: Maple Hill Hollis NH
oro160536,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160536,USA: Maple Hill Hollis NH
oro160537,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160537,USA: Maple Hill Hollis NH
oro160538,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160538,USA: Maple Hill Hollis NH
oro160539,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160539,USA: Maple Hill Hollis NH
oro160540,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160540,USA: Maple Hill Hollis NH
oro160541,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160541,USA: Maple Hill Hollis NH
oro160542,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160542,USA: Maple Hill Hollis NH
oro160543,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160543,USA: Maple Hill Hollis NH
oro160544,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160544,USA: Maple Hill Hollis NH
oro160545,sample,2016-04-22,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160545,USA: Maple Hill Hollis NH
oro160546,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160546,USA: Brown Lane Hollis NH
oro160547,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160547,USA: Brown Lane Hollis NH
oro160548,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160548,USA: Brown Lane Hollis NH
oro160550,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160550,USA: Brown Lane Hollis NH
oro160551,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160551,USA: Brown Lane Hollis NH
oro160552,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160552,USA: Brown Lane Hollis NH
oro160553,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160553,USA: Brown Lane Hollis NH
oro160554,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160554,USA: Brown Lane Hollis NH
oro160555,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160555,USA: Brown Lane Hollis NH
oro160556,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160556,USA: Brown Lane Hollis NH
oro160557,sample,2016-04-29,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160557,USA: Brown Lane Hollis NH
oro160558,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160558,USA: Maple Hill Hollis NH
oro160559,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160559,USA: Maple Hill Hollis NH
oro160560,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160560,USA: Maple Hill Hollis NH
oro160561,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160561,USA: Maple Hill Hollis NH
oro160562,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160562,USA: Maple Hill Hollis NH
oro160563,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160563,USA: Maple Hill Hollis NH
oro160564,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160564,USA: Maple Hill Hollis NH
oro160565,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160565,USA: Maple Hill Hollis NH
oro160566,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160566,USA: Maple Hill Hollis NH
oro160567,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160567,USA: Maple Hill Hollis NH
bri160568,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160568,USA: Ely Mine VT
oro160568,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160568,USA: Maple Hill Hollis NH
oro160569,sample,2016-05-09,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160569,USA: Maple Hill Hollis NH
bri160570,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160570,USA: Ely Mine VT
oro160570,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160570,USA: Maple Hill Hollis NH
bri160571,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160571,USA: Ely Mine VT
oro160571,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160571,USA: Maple Hill Hollis NH
oro160572,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160572,USA: Maple Hill Hollis NH
bri160572,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160572,USA: Ely Mine VT
oro160573,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160573,USA: Maple Hill Hollis NH
bri160573,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160573,USA: Ely Mine VT
oro160574,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160574,USA: Maple Hill Hollis NH
oro160575,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160575,USA: Maple Hill Hollis NH
bri160575,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160575,USA: Ely Mine VT
oro160576,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160576,USA: Maple Hill Hollis NH
bri160576,sample,2016-08-22,libD,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,bri160576,USA: Ely Mine VT
oro160577,sample,2016-05-15,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro160577,USA: Maple Hill Hollis NH
